id,img_name,shape,center,radius,color,thickness,filled,box_corner,box_length,box_width
6618,img6618.png,circle,"(312, 140)",104,"(0.6313725490196078, 0.00784313725490196, 0.7764705882352941)",9,False,"(204, 32)",217,217
6619,img6619.png,circle,"(197, 383)",23,"(0.6470588235294118, 0.050980392156862744, 0.7725490196078432)",2,False,"(173, 359)",48,48
6620,img6620.png,circle,"(389, 161)",1,"(0.2901960784313726, 0.4549019607843137, 0.09803921568627451)",1,False,"(388, 160)",3,3
6621,img6621.png,circle,"(329, 481)",23,"(0.6196078431372549, 0.996078431372549, 0.4196078431372549)",2,False,"(305, 457)",48,48
6622,img6622.png,circle,"(259, 449)",23,"(0.7333333333333333, 0.40784313725490196, 0.7843137254901961)",2,False,"(235, 425)",48,48
6623,img6623.png,circle,"(117, 293)",61,"(0.44313725490196076, 0.26666666666666666, 0.09803921568627451)",8,False,"(52, 228)",130,130
6624,img6624.png,circle,"(135, 369)",120,"(0.5254901960784314, 0.44313725490196076, 0.9607843137254902)",9,False,"(11, 245)",249,249
6625,img6625.png,circle,"(225, 83)",76,"(0.12156862745098039, 0.7254901960784313, 0.7647058823529411)",7,False,"(146, 4)",159,159
6626,img6626.png,circle,"(225, 198)",3,"(0.2901960784313726, 0.41568627450980394, 0.8745098039215686)",8,False,"(218, 191)",14,14
6627,img6627.png,circle,"(406, 356)",93,"(0.25882352941176473, 0.7568627450980392, 0.7686274509803922)",9,False,"(309, 259)",195,195
6628,img6628.png,circle,"(392, 330)",17,"(0.615686274509804, 0.3254901960784314, 0.48627450980392156)",-1,True,"(376, 314)",33,33
6629,img6629.png,circle,"(404, 134)",85,"(0.8509803921568627, 0.19607843137254902, 0.32941176470588235)",8,False,"(315, 45)",178,178
6630,img6630.png,circle,"(109, 452)",37,"(0.08235294117647059, 0.7254901960784313, 0.17254901960784313)",3,False,"(71, 414)",77,77
6631,img6631.png,circle,"(254, 347)",98,"(0.6823529411764706, 0.07058823529411765, 0.0196078431372549)",6,False,"(153, 246)",202,202
6632,img6632.png,circle,"(437, 254)",38,"(0.3411764705882353, 0.2, 0.9607843137254902)",6,False,"(396, 213)",82,82
6633,img6633.png,circle,"(139, 87)",51,"(0.6235294117647059, 0.28627450980392155, 0.8274509803921568)",2,False,"(87, 35)",104,104
6634,img6634.png,circle,"(289, 87)",86,"(0.6549019607843137, 0.9254901960784314, 0.9254901960784314)",0,False,"(203, 1)",172,172
6635,img6635.png,circle,"(203, 346)",54,"(0.011764705882352941, 0.0784313725490196, 0.6509803921568628)",5,False,"(147, 290)",113,113
6636,img6636.png,circle,"(223, 260)",54,"(0.1411764705882353, 0.42745098039215684, 0.596078431372549)",3,False,"(168, 205)",111,111
6637,img6637.png,circle,"(127, 307)",95,"(0.3176470588235294, 0.6431372549019608, 0.4235294117647059)",2,False,"(31, 211)",192,192
6638,img6638.png,circle,"(122, 313)",32,"(0.34509803921568627, 0.07058823529411765, 0.8509803921568627)",4,False,"(88, 279)",68,68
6639,img6639.png,circle,"(116, 297)",95,"(0.29411764705882354, 0.48627450980392156, 0.27450980392156865)",9,False,"(17, 198)",199,199
6640,img6640.png,circle,"(103, 403)",36,"(0.4117647058823529, 0.7137254901960784, 0.08627450980392157)",2,False,"(66, 366)",74,74
6641,img6641.png,circle,"(127, 175)",85,"(0.9294117647058824, 0.4588235294117647, 0.16862745098039217)",1,False,"(42, 90)",171,171
6642,img6642.png,circle,"(251, 341)",121,"(1.0, 0.2549019607843137, 0.5686274509803921)",2,False,"(129, 219)",244,244
6643,img6643.png,circle,"(97, 241)",5,"(0.15294117647058825, 0.17254901960784313, 0.8)",7,False,"(89, 233)",17,17
6644,img6644.png,circle,"(135, 111)",93,"(0.5294117647058824, 0.5803921568627451, 0.5411764705882353)",4,False,"(40, 16)",190,190
6645,img6645.png,circle,"(177, 222)",94,"(0.13333333333333333, 0.3058823529411765, 0.5294117647058824)",3,False,"(82, 127)",191,191
6646,img6646.png,circle,"(350, 177)",76,"(0.28627450980392155, 0.4117647058823529, 0.9764705882352941)",3,False,"(273, 100)",155,155
6647,img6647.png,circle,"(348, 264)",83,"(0.9411764705882353, 0.4117647058823529, 0.6509803921568628)",2,False,"(264, 180)",168,168
6648,img6648.png,circle,"(311, 134)",114,"(0.7254901960784313, 0.2196078431372549, 0.20392156862745098)",7,False,"(194, 17)",235,235
6649,img6649.png,circle,"(283, 382)",51,"(0.2549019607843137, 0.7607843137254902, 0.6784313725490196)",8,False,"(228, 327)",110,110
6650,img6650.png,circle,"(276, 496)",1,"(0.9058823529411765, 0.27058823529411763, 0.5411764705882353)",7,False,"(272, 492)",9,9
6651,img6651.png,circle,"(169, 420)",77,"(0.4588235294117647, 0.9215686274509803, 0.6627450980392157)",6,False,"(89, 340)",160,160
6652,img6652.png,circle,"(280, 171)",45,"(0.21176470588235294, 0.43529411764705883, 0.25098039215686274)",5,False,"(233, 124)",95,95
6653,img6653.png,circle,"(273, 314)",85,"(0.5215686274509804, 0.7098039215686275, 0.41568627450980394)",1,False,"(188, 229)",171,171
6654,img6654.png,circle,"(424, 260)",17,"(0.20784313725490197, 0.34901960784313724, 0.9176470588235294)",5,False,"(405, 241)",39,39
6655,img6655.png,circle,"(368, 173)",63,"(0.6352941176470588, 0.2627450980392157, 0.8156862745098039)",9,False,"(301, 106)",135,135
6656,img6656.png,circle,"(337, 172)",39,"(0.27058823529411763, 0.9686274509803922, 0.5294117647058824)",8,False,"(294, 129)",86,86
6657,img6657.png,circle,"(242, 193)",87,"(0.19215686274509805, 0.3058823529411765, 0.23529411764705882)",3,False,"(154, 105)",177,177
6658,img6658.png,circle,"(196, 174)",120,"(0.5019607843137255, 0.6549019607843137, 0.7019607843137254)",1,False,"(76, 54)",241,241
6659,img6659.png,circle,"(379, 339)",117,"(0.7176470588235294, 0.15294117647058825, 0.5411764705882353)",5,False,"(260, 220)",239,239
6660,img6660.png,circle,"(215, 411)",59,"(0.5098039215686274, 0.4235294117647059, 0.9098039215686274)",2,False,"(155, 351)",120,120
6661,img6661.png,circle,"(248, 254)",122,"(0.5882352941176471, 0.12549019607843137, 0.7843137254901961)",10,False,"(121, 127)",254,254
6662,img6662.png,circle,"(89, 260)",3,"(0.34509803921568627, 0.6, 0.5764705882352941)",3,False,"(85, 256)",9,9
6663,img6663.png,circle,"(407, 142)",37,"(0.7372549019607844, 0.7137254901960784, 0.4745098039215686)",0,False,"(370, 105)",74,74
6664,img6664.png,circle,"(158, 240)",36,"(0.43529411764705883, 0.12549019607843137, 0.11372549019607843)",4,False,"(120, 202)",76,76
6665,img6665.png,circle,"(427, 404)",66,"(0.49411764705882355, 0.4, 0.3411764705882353)",2,False,"(360, 337)",134,134
6666,img6666.png,circle,"(264, 445)",13,"(0.16470588235294117, 0.5333333333333333, 0.8823529411764706)",3,False,"(250, 431)",29,29
6667,img6667.png,circle,"(269, 441)",70,"(0.6745098039215687, 0.8862745098039215, 0.7372549019607844)",8,False,"(195, 367)",148,148
6668,img6668.png,circle,"(164, 184)",104,"(0.5372549019607843, 0.7098039215686275, 0.06274509803921569)",10,False,"(55, 75)",218,218
6669,img6669.png,circle,"(428, 199)",67,"(0.6039215686274509, 0.788235294117647, 0.3215686274509804)",7,False,"(358, 129)",141,141
6670,img6670.png,circle,"(144, 155)",106,"(0.5843137254901961, 0.788235294117647, 0.054901960784313725)",9,False,"(34, 45)",221,221
6671,img6671.png,circle,"(131, 250)",93,"(0.7803921568627451, 0.3254901960784314, 0.23137254901960785)",6,False,"(35, 154)",192,192
6672,img6672.png,circle,"(337, 290)",15,"(0.19215686274509805, 0.7215686274509804, 0.6588235294117647)",0,False,"(322, 275)",30,30
6673,img6673.png,circle,"(390, 271)",53,"(0.1450980392156863, 0.7254901960784313, 0.8823529411764706)",7,False,"(334, 215)",113,113
6674,img6674.png,circle,"(331, 50)",28,"(0.37254901960784315, 0.7372549019607844, 0.29411764705882354)",2,False,"(302, 21)",58,58
6675,img6675.png,circle,"(336, 71)",31,"(0.30980392156862746, 0.1568627450980392, 0.2823529411764706)",3,False,"(304, 39)",65,65
6676,img6676.png,circle,"(412, 226)",18,"(0.6509803921568628, 0.4980392156862745, 0.5450980392156862)",4,False,"(392, 206)",40,40
6677,img6677.png,circle,"(448, 106)",54,"(0.23137254901960785, 0.8588235294117647, 0.6039215686274509)",8,False,"(390, 48)",116,116
6678,img6678.png,circle,"(343, 374)",70,"(0.34509803921568627, 0.9450980392156862, 0.7019607843137254)",3,False,"(272, 303)",143,143
6679,img6679.png,circle,"(66, 53)",24,"(0.0784313725490196, 0.42745098039215684, 0.16862745098039217)",4,False,"(40, 27)",52,52
6680,img6680.png,circle,"(173, 133)",82,"(0.09019607843137255, 0.8784313725490196, 0.5686274509803921)",4,False,"(89, 49)",168,168
6681,img6681.png,circle,"(302, 293)",19,"(0.8431372549019608, 0.34901960784313724, 0.41568627450980394)",4,False,"(281, 272)",42,42
6682,img6682.png,circle,"(142, 283)",110,"(0.27450980392156865, 0.7137254901960784, 0.00784313725490196)",6,False,"(29, 170)",226,226
6683,img6683.png,circle,"(291, 128)",115,"(0.8549019607843137, 0.058823529411764705, 0.5725490196078431)",6,False,"(173, 10)",236,236
6684,img6684.png,circle,"(269, 422)",26,"(0.0, 0.984313725490196, 0.9764705882352941)",10,False,"(238, 391)",62,62
6685,img6685.png,circle,"(129, 308)",97,"(0.396078431372549, 0.043137254901960784, 0.4666666666666667)",0,False,"(32, 211)",194,194
6686,img6686.png,circle,"(311, 325)",43,"(0.9607843137254902, 0.9176470588235294, 0.15294117647058825)",8,False,"(264, 278)",94,94
6687,img6687.png,circle,"(293, 271)",13,"(0.10196078431372549, 0.8941176470588236, 0.1803921568627451)",9,False,"(276, 254)",35,35
6688,img6688.png,circle,"(420, 282)",86,"(0.5098039215686274, 0.48627450980392156, 0.8196078431372549)",2,False,"(333, 195)",174,174
6689,img6689.png,circle,"(291, 172)",36,"(0.7568627450980392, 0.4549019607843137, 0.3607843137254902)",6,False,"(252, 133)",78,78
6690,img6690.png,circle,"(172, 212)",60,"(0.6352941176470588, 0.6705882352941176, 0.615686274509804)",3,False,"(111, 151)",123,123
6691,img6691.png,circle,"(377, 444)",41,"(0.34509803921568627, 0.1843137254901961, 0.7725490196078432)",8,False,"(332, 399)",90,90
6692,img6692.png,circle,"(418, 349)",28,"(0.8666666666666667, 0.30980392156862746, 0.3843137254901961)",3,False,"(389, 320)",59,59
6693,img6693.png,circle,"(102, 331)",3,"(0.8156862745098039, 0.2901960784313726, 0.2)",7,False,"(96, 325)",13,13
6694,img6694.png,circle,"(245, 154)",46,"(0.023529411764705882, 0.984313725490196, 0.38823529411764707)",1,False,"(199, 108)",93,93
6695,img6695.png,circle,"(255, 162)",79,"(0.11372549019607843, 0.8509803921568627, 0.44313725490196076)",10,False,"(171, 78)",168,168
6696,img6696.png,circle,"(294, 55)",1,"(0.35294117647058826, 0.11372549019607843, 0.5372549019607843)",8,False,"(289, 50)",10,10
6697,img6697.png,circle,"(161, 175)",96,"(0.9215686274509803, 0.023529411764705882, 0.3411764705882353)",2,False,"(64, 78)",194,194
6698,img6698.png,circle,"(340, 337)",56,"(0.011764705882352941, 0.9098039215686274, 0.5764705882352941)",9,False,"(280, 277)",121,121
6699,img6699.png,circle,"(191, 194)",11,"(0.06666666666666667, 0.14901960784313725, 0.6431372549019608)",0,False,"(180, 183)",22,22
6700,img6700.png,circle,"(79, 299)",10,"(0.5254901960784314, 0.9254901960784314, 0.8235294117647058)",2,False,"(68, 288)",22,22
6701,img6701.png,circle,"(490, 271)",7,"(0.1607843137254902, 0.5294117647058824, 0.3137254901960784)",2,False,"(482, 263)",16,16
6702,img6702.png,circle,"(132, 122)",68,"(0.6078431372549019, 0.6196078431372549, 0.6235294117647059)",1,False,"(64, 54)",137,137
6703,img6703.png,circle,"(327, 141)",31,"(0.36470588235294116, 0.9921568627450981, 0.7764705882352941)",2,False,"(295, 109)",64,64
6704,img6704.png,circle,"(126, 408)",71,"(0.09411764705882353, 0.8431372549019608, 0.06666666666666667)",8,False,"(51, 333)",150,150
6705,img6705.png,circle,"(177, 104)",100,"(0.3686274509803922, 0.9921568627450981, 0.5882352941176471)",3,False,"(76, 3)",203,203
6706,img6706.png,circle,"(261, 215)",40,"(0.12156862745098039, 0.9607843137254902, 0.023529411764705882)",3,False,"(220, 174)",83,83
6707,img6707.png,circle,"(280, 328)",43,"(0.8980392156862745, 0.9647058823529412, 0.7607843137254902)",9,False,"(233, 281)",95,95
6708,img6708.png,circle,"(252, 423)",77,"(0.1843137254901961, 0.42745098039215684, 0.3411764705882353)",8,False,"(171, 342)",162,162
6709,img6709.png,circle,"(134, 226)",114,"(0.29411764705882354, 0.9686274509803922, 0.5725490196078431)",2,False,"(19, 111)",230,230
6710,img6710.png,circle,"(197, 228)",104,"(0.43137254901960786, 0.6705882352941176, 0.9725490196078431)",-1,True,"(94, 125)",207,207
6711,img6711.png,circle,"(221, 48)",15,"(0.023529411764705882, 0.44313725490196076, 0.20392156862745098)",0,False,"(206, 33)",30,30
6712,img6712.png,circle,"(264, 229)",102,"(0.8784313725490196, 0.9215686274509803, 0.5764705882352941)",6,False,"(159, 124)",210,210
6713,img6713.png,circle,"(45, 103)",26,"(0.6823529411764706, 1.0, 0.2627450980392157)",-1,True,"(20, 78)",51,51
6714,img6714.png,circle,"(52, 387)",40,"(0.26666666666666666, 0.9803921568627451, 0.2823529411764706)",5,False,"(10, 345)",85,85
6715,img6715.png,circle,"(205, 183)",79,"(0.29411764705882354, 0.4588235294117647, 0.7529411764705882)",1,False,"(126, 104)",159,159
6716,img6716.png,circle,"(402, 264)",47,"(0.7098039215686275, 0.6941176470588235, 0.41568627450980394)",3,False,"(354, 216)",97,97
6717,img6717.png,circle,"(288, 223)",5,"(0.1568627450980392, 0.16470588235294117, 0.5450980392156862)",4,False,"(281, 216)",14,14
6718,img6718.png,circle,"(108, 67)",43,"(0.8235294117647058, 0.5686274509803921, 0.2784313725490196)",0,False,"(65, 24)",86,86
6719,img6719.png,circle,"(363, 385)",91,"(0.48627450980392156, 0.5215686274509804, 0.4196078431372549)",9,False,"(268, 290)",191,191
6720,img6720.png,circle,"(115, 291)",40,"(0.10196078431372549, 0.9568627450980393, 0.4)",4,False,"(73, 249)",84,84
6721,img6721.png,circle,"(28, 439)",1,"(0.3764705882352941, 0.13725490196078433, 0.7686274509803922)",9,False,"(23, 434)",11,11
6722,img6722.png,circle,"(207, 192)",78,"(0.054901960784313725, 0.06274509803921569, 0.38823529411764707)",8,False,"(125, 110)",164,164
6723,img6723.png,circle,"(161, 229)",2,"(0.1803921568627451, 0.39215686274509803, 0.4823529411764706)",4,False,"(157, 225)",8,8
6724,img6724.png,circle,"(158, 239)",86,"(0.6705882352941176, 0.26666666666666666, 0.27450980392156865)",6,False,"(69, 150)",178,178
6725,img6725.png,circle,"(76, 143)",49,"(0.03137254901960784, 0.9607843137254902, 0.33725490196078434)",9,False,"(23, 90)",107,107
6726,img6726.png,circle,"(175, 157)",71,"(0.1843137254901961, 0.10196078431372549, 0.6862745098039216)",9,False,"(100, 82)",151,151
6727,img6727.png,circle,"(412, 380)",32,"(0.25882352941176473, 0.4117647058823529, 0.6196078431372549)",4,False,"(378, 346)",68,68
6728,img6728.png,circle,"(429, 299)",49,"(0.9647058823529412, 0.5568627450980392, 0.07058823529411765)",3,False,"(379, 249)",101,101
6729,img6729.png,circle,"(71, 424)",62,"(0.7529411764705882, 0.06666666666666667, 0.8156862745098039)",4,False,"(7, 360)",128,128
6730,img6730.png,circle,"(377, 137)",20,"(0.6274509803921569, 0.5215686274509804, 0.43137254901960786)",0,False,"(357, 117)",40,40
6731,img6731.png,circle,"(481, 86)",10,"(0.34509803921568627, 0.08235294117647059, 0.9450980392156862)",0,False,"(471, 76)",20,20
6732,img6732.png,circle,"(144, 178)",54,"(0.17647058823529413, 0.2, 0.39215686274509803)",4,False,"(88, 122)",112,112
6733,img6733.png,circle,"(70, 293)",24,"(0.5803921568627451, 0.9411764705882353, 0.13333333333333333)",0,False,"(46, 269)",48,48
6734,img6734.png,circle,"(425, 163)",7,"(0.7803921568627451, 0.32941176470588235, 0.807843137254902)",-1,True,"(419, 157)",13,13
6735,img6735.png,circle,"(471, 45)",35,"(0.996078431372549, 0.38823529411764707, 0.4)",6,False,"(433, 7)",76,76
6736,img6736.png,circle,"(318, 98)",96,"(0.40784313725490196, 0.33725490196078434, 0.30196078431372547)",3,False,"(221, 1)",195,195
6737,img6737.png,circle,"(353, 208)",107,"(0.058823529411764705, 0.3607843137254902, 0.45098039215686275)",7,False,"(243, 98)",221,221
6738,img6738.png,circle,"(239, 194)",121,"(0.03529411764705882, 0.6823529411764706, 0.36470588235294116)",6,False,"(115, 70)",248,248
6739,img6739.png,circle,"(432, 274)",5,"(0.7254901960784313, 0.27450980392156865, 0.6784313725490196)",-1,True,"(428, 270)",9,9
6740,img6740.png,circle,"(389, 350)",64,"(0.807843137254902, 0.9568627450980393, 0.7058823529411765)",3,False,"(324, 285)",131,131
6741,img6741.png,circle,"(184, 157)",105,"(0.8705882352941177, 0.1411764705882353, 0.06274509803921569)",0,False,"(79, 52)",210,210
6742,img6742.png,circle,"(227, 340)",91,"(0.792156862745098, 0.2980392156862745, 0.3686274509803922)",2,False,"(135, 248)",184,184
6743,img6743.png,circle,"(169, 119)",86,"(0.8509803921568627, 0.984313725490196, 0.3843137254901961)",-1,True,"(84, 34)",171,171
6744,img6744.png,circle,"(106, 293)",8,"(0.43529411764705883, 0.20392156862745098, 0.5254901960784314)",7,False,"(95, 282)",23,23
6745,img6745.png,circle,"(197, 160)",43,"(0.7529411764705882, 0.49411764705882355, 0.796078431372549)",1,False,"(154, 117)",87,87
6746,img6746.png,circle,"(333, 168)",44,"(0.22745098039215686, 0.2549019607843137, 1.0)",0,False,"(289, 124)",88,88
6747,img6747.png,circle,"(151, 197)",99,"(0.6313725490196078, 0.3333333333333333, 0.6078431372549019)",3,False,"(51, 97)",201,201
6748,img6748.png,circle,"(399, 347)",89,"(0.25882352941176473, 0.5882352941176471, 0.8862745098039215)",1,False,"(310, 258)",179,179
6749,img6749.png,circle,"(309, 323)",78,"(0.027450980392156862, 0.08235294117647059, 0.2901960784313726)",0,False,"(231, 245)",156,156
6750,img6750.png,circle,"(396, 333)",83,"(0.6078431372549019, 0.6862745098039216, 0.23529411764705882)",1,False,"(313, 250)",167,167
6751,img6751.png,circle,"(245, 360)",92,"(0.796078431372549, 0.9725490196078431, 0.7803921568627451)",5,False,"(151, 266)",189,189
6752,img6752.png,circle,"(455, 231)",6,"(0.4235294117647059, 0.8431372549019608, 0.4627450980392157)",0,False,"(449, 225)",12,12
6753,img6753.png,circle,"(192, 169)",99,"(0.6666666666666666, 0.5098039215686274, 0.41568627450980394)",0,False,"(93, 70)",198,198
6754,img6754.png,circle,"(128, 172)",47,"(0.7450980392156863, 0.5764705882352941, 0.8156862745098039)",1,False,"(81, 125)",95,95
6755,img6755.png,circle,"(94, 84)",73,"(0.3137254901960784, 0.5215686274509804, 0.15294117647058825)",3,False,"(20, 10)",149,149
6756,img6756.png,circle,"(115, 306)",35,"(0.4470588235294118, 0.29411764705882354, 0.27450980392156865)",6,False,"(77, 268)",76,76
6757,img6757.png,circle,"(340, 365)",126,"(0.21176470588235294, 0.615686274509804, 0.5411764705882353)",-1,True,"(215, 240)",251,251
6758,img6758.png,circle,"(137, 214)",47,"(0.9568627450980393, 0.7098039215686275, 0.5137254901960784)",-1,True,"(91, 168)",93,93
6759,img6759.png,circle,"(191, 140)",52,"(0.6039215686274509, 0.5215686274509804, 0.41568627450980394)",7,False,"(136, 85)",111,111
6760,img6760.png,circle,"(408, 60)",11,"(0.8941176470588236, 0.3764705882352941, 0.9803921568627451)",0,False,"(397, 49)",22,22
6761,img6761.png,circle,"(335, 267)",111,"(0.9333333333333333, 0.13333333333333333, 0.06274509803921569)",-1,True,"(225, 157)",221,221
